"Unique ID","Sales Date","Deposit Date","Store ID","Retek Code","Pickupt Code","Deposit Slip No","Collection Bank",Location,"Deposit Amount"
2771027,,2024-10-08,,,57194,5719400491,"AXIS Cash",LUCKN,67400.00
2771028,,2024-10-08,,,57197,5719700237,"AXIS Cash",PATNA,17500.00
2771029,,2024-10-08,,,57200,5720000248,"AXIS Cash",LUCKN,4600.00
2773287,,2024-10-08,,,,,SBICASHMIS,,22800.00
2773288,,2024-10-08,,,,,SBICASHMIS,,326750.00
2771597,,2024-10-08,,,,,SBICASHMIS,,125500.00
2771598,,2024-10-08,,,,,SBICASHMIS,,177000.00
2772352,,2024-10-08,,,,,SBICASHMIS,,357100.00
2772353,,2024-10-08,,,,,SBICASHMIS,,145580.00
2769147,,2024-10-08,,,57108,81026899,"AXIS Cash",MYSOR,7200.00
2769148,,2024-10-08,,,57220,82707170,"AXIS Cash",BHOPA,6150.00
2769149,,2024-10-08,,,57134,82845630,"AXIS Cash",BANGL,3070.00
2769150,,2024-10-08,,,57187,90620100,"AXIS Cash",BANGL,3000.00
2769151,,2024-10-08,,,57110,5711000689,"AXIS Cash",BAREI,6355.00
2769152,,2024-10-08,,,57111,5711100803,"AXIS Cash",CHENN,6320.00
2769153,,2024-10-08,,,57128,5712800684,"AXIS Cash",MUMBA,5950.00
2769154,,2024-10-08,,,57165,5716500289,"AXIS Cash",REWA,31300.00
2769155,,2024-10-08,,,57167,5716700804,"AXIS Cash",AHDBD,5170.00
2769156,,2024-10-08,,,57168,5716800504,"AXIS Cash",DELHI,7090.00
2769157,,2024-10-08,,,57184,5718400761,"AXIS Cash",CALIC,1049.00
2769158,,2024-10-08,,,57185,5718500708,"AXIS Cash",PUNE,1000.00
2769159,,2024-10-08,,,57156,1933,"AXIS Cash",CHENN,1300.00
2769160,,2024-10-08,,,57267,1062456,"AXIS Cash",HUBLI,5000.00
2769161,,2024-10-08,,,57116,3024568,"AXIS Cash",KOCHI,560.00
2769162,,2024-10-08,,,57833,57592233,"AXIS Cash",SRIGA,3000.00
2769163,,2024-10-08,,,57124,60340394,"AXIS Cash",GUWAH,27470.00
2769164,,2024-10-08,,,57890,60983655,"AXIS Cash",GORAK,4000.00
2769165,,2024-10-08,,,87301,61956143,"AXIS Cash",CHNDI,3000.00
2769166,,2024-10-08,,,57509,62404697,"AXIS Cash",INDOR,3000.00
2769167,,2024-10-08,,,57839,63591716,"AXIS Cash",SIKAR,6430.00
2769168,,2024-10-08,,,57609,64625720,"AXIS Cash",BANGL,19610.00
2769169,,2024-10-08,,,57299,73741722,"AXIS Cash",KANPU,500.00
2769170,,2024-10-08,,,57749,74321647,"AXIS Cash",CHNDI,6430.00
2769171,,2024-10-08,,,57147,74914633,"AXIS Cash",BHUBA,9200.00
2769172,,2024-10-08,,,57513,80331371,"AXIS Cash",KOTA,1000.00
2769173,,2024-10-08,,,57291,80548789,"AXIS Cash",RAJKO,3354.00
2769174,,2024-10-08,,,57127,80684477,"AXIS Cash",JAMSH,9500.00
2769175,,2024-10-08,,,85491,64767599,"AXIS Cash",BANGL,16000.00
2769341,,2024-10-07,,,57189,5718900769,"AXIS Cash",HYDER,7059.00
2769342,,2024-10-07,,,57190,5719000480,"AXIS Cash",SURAT,18458.00
2769343,,2024-10-07,,,57191,5719100235,"AXIS Cash",AHDBD,22064.00
2769344,,2024-10-07,,,57193,5719300417,"AXIS Cash",TRIVA,10272.00
2769345,,2024-10-07,,,57199,5719900751,"AXIS Cash",MYSOR,4783.00
2769346,,2024-10-07,,,57199,5719900752,"AXIS Cash",MYSOR,6953.00
2769347,,2024-10-07,,,57200,5720000247,"AXIS Cash",LUCKN,5200.00
2769348,,2024-10-07,,,57217,5721700413,"AXIS Cash",DELHI,13500.00
2769349,,2024-10-07,,,57292,5729200213,"AXIS Cash",DELHI,12000.00
2769350,,2024-10-07,,,57543,5754300475,"AXIS Cash",DELHI,67.00
2769351,,2024-10-07,,,57543,5754300476,"AXIS Cash",DELHI,15900.00
2769352,,2024-10-07,,,57621,5762100369,"AXIS Cash",AHDBD,8410.00
2769353,,2024-10-07,,,57625,5762500463,"AXIS Cash",AJMER,8220.00
2769354,,2024-10-07,,,57638,5763800388,"AXIS Cash",RAJKO,10342.00
2769355,,2024-10-07,,,57653,5765300380,"AXIS Cash",JAIPU,2500.00
2771593,,2024-10-07,,,,,SBICASHMIS,,612700.00
2771594,,2024-10-07,,,,,SBICASHMIS,,25900.00
2771595,,2024-10-07,,,,,SBICASHMIS,,208250.00
2771596,,2024-10-07,,,,,SBICASHMIS,,312270.00
2768983,,2024-10-07,,,57528,71890094,"AXIS Cash",KOTA,8901.00
2768984,,2024-10-07,,,57299,73741721,"AXIS Cash",KANPU,4400.00
2768985,,2024-10-07,,,57749,74321646,"AXIS Cash",CHNDI,9840.00
2768986,,2024-10-07,,,57147,74914632,"AXIS Cash",BHUBA,26000.00
2768987,,2024-10-07,,,57120,79142760,"AXIS Cash",BANGL,4500.00
2768988,,2024-10-07,,,57748,5774800301,"AXIS Cash",UDAIP,469.00
2768989,,2024-10-07,,,57787,5778700406,"AXIS Cash",CALCU,1300.00
2768990,,2024-10-07,,,57787,5778700407,"AXIS Cash",CALCU,27000.00
2768991,,2024-10-07,,,57791,5779100379,"AXIS Cash",BANGL,500.00
2768992,,2024-10-07,,,57791,5779100380,"AXIS Cash",BANGL,19200.00
2768960,,2024-10-07,,,57754,32094762,"AXIS Cash",PURNI,6000.00
2768961,,2024-10-07,,,57833,57592232,"AXIS Cash",SRIGA,2500.00
2768962,,2024-10-07,,,57124,60340393,"AXIS Cash",GUWAH,27090.00
2768963,,2024-10-07,,,87301,61956142,"AXIS Cash",CHNDI,7700.00
2768964,,2024-10-07,,,57263,80377015,"AXIS Cash",RANCH,5100.00
2768965,,2024-10-07,,,57291,80548788,"AXIS Cash",RAJKO,3753.00
2768966,,2024-10-07,,,57127,80684476,"AXIS Cash",JAMSH,18100.00
2768967,,2024-10-07,,,57847,80759762,"AXIS Cash",PANAJ,5944.00
2768968,,2024-10-07,,,57108,81026898,"AXIS Cash",MYSOR,10950.00
2768969,,2024-10-07,,,57508,82702014,"AXIS Cash",INDOR,1000.00
2768970,,2024-10-07,,,57220,82707169,"AXIS Cash",BHOPA,5650.00
2768971,,2024-10-07,,,57115,91358199,"AXIS Cash",HYDER,20400.00
2768972,,2024-10-07,,,57531,91720685,"AXIS Cash",CHNDI,4050.00
2768973,,2024-10-07,,,57150,571500257,"AXIS Cash",TRIVA,1625.00
2768974,,2024-10-07,,,57848,578480014,"AXIS Cash",HYDER,1000.00
2768975,,2024-10-07,,,57109,5710900383,"AXIS Cash",CHENN,3000.00
2768976,,2024-10-07,,,57110,5711000688,"AXIS Cash",BAREI,8720.00
2768977,,2024-10-07,,,57111,5711100801,"AXIS Cash",CHENN,9310.00
2768978,,2024-10-07,,,57111,5711100802,"AXIS Cash",CHENN,270.00
2768979,,2024-10-07,,,57129,5712900700,"AXIS Cash",BANGL,22235.00
2768980,,2024-10-07,,,57156,13933,"AXIS Cash",CHENN,8252.00
2768981,,2024-10-07,,,57134,284529,"AXIS Cash",BANGL,11110.00
2773000,,2024-10-07,,,,,SBICASHMIS,,501800.00
2772997,,2024-10-07,,,,,SBICASHMIS,,531980.00
2768993,,2024-10-07,,,57815,5781500422,"AXIS Cash",JAIPU,14450.00
2768994,,2024-10-07,,,57845,5784500249,"AXIS Cash",MUMBA,10140.00
2768995,,2024-10-07,,,57867,5786700228,"AXIS Cash",HYDER,7072.00
2768996,,2024-10-07,,,57883,5788300412,"AXIS Cash",DURGA,21120.00
2768997,,2024-10-07,,,57883,5788300413,"AXIS Cash",DURGA,5000.00
2768998,,2024-10-07,,,57153,644166,"AXIS Cash",CBRAL,5000.00
2768999,,2024-10-07,,,57162,2099134,"AXIS Cash",CBRAL,7292.00
2769000,,2024-10-07,,,57126,5648910,"AXIS Cash",CBRAL,30920.00
2769001,,2024-10-07,,,57152,60792856,"AXIS Cash",CBRAL,77.00
2769002,,2024-10-07,,,57131,73997139,"AXIS Cash",CBRAL,23000.00
2769003,,2024-10-07,,,57139,5713900659,"AXIS Cash",CBRAL,13099.00
2769004,,2024-10-07,,,57163,5716300496,"AXIS Cash",CBRAL,16800.00
2769005,,2024-10-07,,,57164,5716400506,"AXIS Cash",CBRAL,25900.00
2769006,,2024-10-07,,,57280,5728000432,"AXIS Cash",CBRAL,8321.00
2769007,,2024-10-07,,,57267,1062455,"AXIS Cash",HUBLI,10500.00
2769008,,2024-10-07,,,57174,2720669,"AXIS Cash",BANGL,2890.00
2769009,,2024-10-07,,,57116,3024567,"AXIS Cash",KOCHI,9290.00
2769010,,2024-10-07,,,57513,80331370,"AXIS Cash",KOTA,3000.00
2769011,,2024-10-07,,,57133,5713300811,"AXIS Cash",NASIK,4532.00
2769012,,2024-10-07,,,57133,5713300812,"AXIS Cash",NASIK,7423.00
2769013,,2024-10-07,,,57137,5713700569,"AXIS Cash",HYDER,1599.00
2769014,,2024-10-07,,,57137,5713700570,"AXIS Cash",HYDER,5775.00
2769015,,2024-10-07,,,57144,5714400474,"AXIS Cash",CHENN,7000.00
2769016,,2024-10-07,,,57154,5715400589,"AXIS Cash",PUNE,8700.00
2769017,,2024-10-07,,,57159,5715900134,"AXIS Cash",BANGL,2000.00
2769018,,2024-10-07,,,57159,5715900135,"AXIS Cash",BANGL,8940.00
2769019,,2024-10-07,,,57160,5716000428,"AXIS Cash",COIMB,9470.00
2769020,,2024-10-07,,,57167,5716700802,"AXIS Cash",AHDBD,11860.00
2769021,,2024-10-07,,,57167,5716700803,"AXIS Cash",AHDBD,7830.00
2769022,,2024-10-07,,,57168,5716800503,"AXIS Cash",DELHI,32000.00
2769023,,2024-10-07,,,57185,5718500707,"AXIS Cash",PUNE,13720.00
2769024,,2024-10-07,,,57188,5718800584,"AXIS Cash",PUNE,5570.00
2769025,,2024-10-07,,,57189,5718900768,"AXIS Cash",HYDER,7658.00
2773285,,2024-10-07,,,,,SBICASHMIS,,19000.00
2773286,,2024-10-07,,,,,SBICASHMIS,,168550.00
2773424,,2024-10-07,,,,,SBICASHMIS,,227400.00
2773429,,2024-10-07,,,,,SBICASHMIS,,579970.00
2769570,,2024-10-07,,,85491,64767598,"AXIS Cash",BANGL,12450.00
2772415,,2024-10-07,,,,,SBICASHMIS,,394000.00
2772416,,2024-10-07,,,,,SBICASHMIS,,1697500.00
2772520,,2024-10-07,,,,,SBICASHMIS,,206050.00
2772527,,2024-10-07,,,,,SBICASHMIS,,373250.00
2772615,,2024-10-07,,,,,SBICASHMIS,,197350.00
2772616,,2024-10-07,,,,,SBICASHMIS,,261400.00
2772617,,2024-10-07,,,,,SBICASHMIS,,116100.00
2768324,,2024-10-05,,,57189,5718900767,"AXIS Cash",HYDER,5995.00
2768325,,2024-10-05,,,57190,5719000479,"AXIS Cash",SURAT,7737.00
2768326,,2024-10-05,,,57194,5719400490,"AXIS Cash",LUCKN,14500.00
2768327,,2024-10-05,,,57199,5719900750,"AXIS Cash",MYSOR,1268.00
2768328,,2024-10-05,,,57200,5720000246,"AXIS Cash",LUCKN,10300.00
2768329,,2024-10-05,,,57292,5729200212,"AXIS Cash",DELHI,7500.00
2768330,,2024-10-05,,,57621,5762100368,"AXIS Cash",AHDBD,13833.00
2768331,,2024-10-05,,,57625,5762500462,"AXIS Cash",AJMER,1200.00
2768332,,2024-10-05,,,57748,5774800300,"AXIS Cash",UDAIP,938.00
2768333,,2024-10-05,,,57787,5778700405,"AXIS Cash",CALCU,8100.00
2768334,,2024-10-05,,,57791,5779100378,"AXIS Cash",BANGL,3100.00
2768335,,2024-10-05,,,57794,5779400401,"AXIS Cash",DEHRA,2736.00
2768336,,2024-10-05,,,57815,5781500421,"AXIS Cash",JAIPU,6020.00
2768337,,2024-10-05,,,57848,5784800138,"AXIS Cash",HYDER,1240.00
2768338,,2024-10-05,,,57848,5784800139,"AXIS Cash",HYDER,1800.00
2768339,,2024-10-05,,,57883,5788300411,"AXIS Cash",DURGA,5650.00
2768340,,2024-10-05,,,57162,2099133,"AXIS Cash",CBRAL,1000.00
2768177,,2024-10-05,,,57164,5716400505,"AXIS Cash",CBRAL,1600.00
2768178,,2024-10-05,,,57280,5728000431,"AXIS Cash",CBRAL,1471.00
2769754,,2024-10-05,,,57267,1062454,"AXIS Cash",HUBLI,13000.00
2769755,,2024-10-05,,,57816,4177174,"AXIS Cash",BANGL,7513.00
2769756,,2024-10-05,,,57754,32094761,"AXIS Cash",PURNI,4000.00
2768117,,2024-10-05,,,57109,5710900382,"AXIS Cash",CHENN,5400.00
2768118,,2024-10-05,,,57110,5711000687,"AXIS Cash",BAREI,3500.00
2768119,,2024-10-05,,,57111,5711100800,"AXIS Cash",CHENN,8200.00
2768120,,2024-10-05,,,57128,5712800682,"AXIS Cash",MUMBA,12700.00
2768121,,2024-10-05,,,57129,5712900699,"AXIS Cash",BANGL,3382.00
2768122,,2024-10-05,,,57159,5715900133,"AXIS Cash",BANGL,879.00
2768123,,2024-10-05,,,57160,5716000427,"AXIS Cash",COIMB,1150.00
2768124,,2024-10-05,,,57167,5716700801,"AXIS Cash",AHDBD,1300.00
2768125,,2024-10-05,,,57168,5716800502,"AXIS Cash",DELHI,4350.00
2768126,,2024-10-05,,,57184,5718400760,"AXIS Cash",CALIC,2579.00
2768127,,2024-10-05,,,57185,5718500706,"AXIS Cash",PUNE,2400.00
2768128,,2024-10-05,,,57126,5648909,"AXIS Cash",CBRAL,6610.00
2768129,,2024-10-05,,,57152,60792855,"AXIS Cash",CBRAL,3614.00
2768130,,2024-10-05,,,57157,62542397,"AXIS Cash",CBRAL,3940.00
2768131,,2024-10-05,,,57139,5713900657,"AXIS Cash",CBRAL,5430.00
2768132,,2024-10-05,,,57163,5716300495,"AXIS Cash",CBRAL,4000.00
2772410,,2024-10-05,,,,,SBICASHMIS,,95760.00
2772411,,2024-10-05,,,,,SBICASHMIS,,15150.00
2772412,,2024-10-05,,,,,SBICASHMIS,,35600.00
2772413,,2024-10-05,,,,,SBICASHMIS,,239900.00
2772414,,2024-10-05,,,,,SBICASHMIS,,91500.00
2773422,,2024-10-05,,,,,SBICASHMIS,,207000.00
2773423,,2024-10-05,,,,,SBICASHMIS,,78500.00
2768936,,2024-10-05,,,57513,80331369,"AXIS Cash",KOTA,3000.00
2768937,,2024-10-05,,,57291,80548787,"AXIS Cash",RAJKO,1528.00
2768938,,2024-10-05,,,57847,80759761,"AXIS Cash",PANAJ,1550.00
2768939,,2024-10-05,,,57108,81026897,"AXIS Cash",MYSOR,2500.00
2768940,,2024-10-05,,,57134,82845628,"AXIS Cash",BANGL,23910.00
2768941,,2024-10-05,,,57133,513300801,"AXIS Cash",NASIK,6393.00
2768942,,2024-10-05,,,57792,605102024,"AXIS Cash",AHDBD,5744.00
2768943,,2024-10-05,,,57833,57592231,"AXIS Cash",SRIGA,2000.00
2768944,,2024-10-05,,,57124,60340392,"AXIS Cash",GUWAH,17520.00
2768945,,2024-10-05,,,57187,60920099,"AXIS Cash",BANGL,7150.00
2768946,,2024-10-05,,,87301,61956141,"AXIS Cash",CHNDI,500.00
2768947,,2024-10-05,,,57839,63591715,"AXIS Cash",SIKAR,3130.00
2768948,,2024-10-05,,,57609,64625719,"AXIS Cash",BANGL,1420.00
2768949,,2024-10-05,,,57749,74321645,"AXIS Cash",CHNDI,1600.00
2768950,,2024-10-05,,,57147,74914631,"AXIS Cash",BHUBA,24500.00
2768755,,2024-10-05,,,57127,80247250,"AXIS Cash",JAMSH,5030.00
2772131,,2024-10-05,,,,,SBICASHMIS,,51700.00
2772132,,2024-10-05,,,,,SBICASHMIS,,100250.00
2772121,,2024-10-04,,,,,SBICASHMIS,,245750.00
2772122,,2024-10-04,,,,,SBICASHMIS,,170000.00
2772123,,2024-10-04,,,,,SBICASHMIS,,79500.00
2772124,,2024-10-04,,,,,SBICASHMIS,,58000.00
2772125,,2024-10-04,,,,,SBICASHMIS,,111800.00
2772126,,2024-10-04,,,,,SBICASHMIS,,355350.00
2772127,,2024-10-04,,,,,SBICASHMIS,,38500.00
2772128,,2024-10-04,,,,,SBICASHMIS,,10800.00
2772129,,2024-10-04,,,,,SBICASHMIS,,104250.00
2772130,,2024-10-04,,,,,SBICASHMIS,,99200.00
2773240,,2024-10-04,,,,,SBICASHMIS,,33500.00
2769578,,2024-10-04,,,57116,3024566,"AXIS Cash",KOCHI,1950.00
2769579,,2024-10-04,,,57124,60340391,"AXIS Cash",GUWAH,4470.00
2769580,,2024-10-04,,,57187,60920098,"AXIS Cash",BANGL,17300.00
2769581,,2024-10-04,,,57890,60983654,"AXIS Cash",GORAK,8620.00
2769582,,2024-10-04,,,57509,62404696,"AXIS Cash",INDOR,4000.00
2769583,,2024-10-04,,,57839,63591714,"AXIS Cash",SIKAR,7000.00
2769584,,2024-10-04,,,57299,73741720,"AXIS Cash",KANPU,2680.00
2769585,,2024-10-04,,,57749,74321644,"AXIS Cash",CHNDI,12600.00
2769586,,2024-10-04,,,57147,74914630,"AXIS Cash",BHUBA,5500.00
2769587,,2024-10-04,,,57127,80247249,"AXIS Cash",JAMSH,1260.00
2769588,,2024-10-04,,,57513,80331368,"AXIS Cash",KOTA,16500.00
2769589,,2024-10-04,,,57263,80377014,"AXIS Cash",RANCH,2715.00
2769590,,2024-10-04,,,57291,80548786,"AXIS Cash",RAJKO,8299.00
2769591,,2024-10-04,,,57108,81026896,"AXIS Cash",MYSOR,6540.00
2769592,,2024-10-04,,,57220,82707168,"AXIS Cash",BHOPA,5310.00
2769593,,2024-10-04,,,57115,91358198,"AXIS Cash",HYDER,570.00
2769594,,2024-10-04,,,57531,91720684,"AXIS Cash",CHNDI,4805.00
2769595,,2024-10-04,,,57792,904102024,"AXIS Cash",AHDBD,2498.00
2769596,,2024-10-04,,,57110,5711000686,"AXIS Cash",BAREI,460.00
2769597,,2024-10-04,,,57111,5711100799,"AXIS Cash",CHENN,1680.00
2769598,,2024-10-04,,,57133,5713300809,"AXIS Cash",NASIK,13340.00
2769599,,2024-10-04,,,57137,5713700568,"AXIS Cash",HYDER,5732.00
2769600,,2024-10-04,,,57144,5714400473,"AXIS Cash",CHENN,5000.00
2769601,,2024-10-04,,,57154,5715400588,"AXIS Cash",PUNE,4000.00
2769602,,2024-10-04,,,57159,5715900132,"AXIS Cash",BANGL,1500.00
2769603,,2024-10-04,,,57168,5716800501,"AXIS Cash",DELHI,5000.00
2769604,,2024-10-04,,,57184,5718400759,"AXIS Cash",CALIC,3900.00
2769605,,2024-10-04,,,57185,5718500705,"AXIS Cash",PUNE,4740.00
2769606,,2024-10-04,,,57189,5718900766,"AXIS Cash",HYDER,9470.00
2769607,,2024-10-04,,,57190,5719000478,"AXIS Cash",SURAT,7080.00
2769608,,2024-10-04,,,57191,5719100234,"AXIS Cash",AHDBD,8300.00
2769609,,2024-10-04,,,57193,5719300416,"AXIS Cash",TRIVA,7371.00
2769610,,2024-10-04,,,57194,5719400489,"AXIS Cash",LUCKN,2700.00
2769611,,2024-10-04,,,57197,5719700236,"AXIS Cash",PATNA,13000.00
2769612,,2024-10-04,,,57199,5719900748,"AXIS Cash",MYSOR,13337.00
2769613,,2024-10-04,,,57199,5719900749,"AXIS Cash",MYSOR,7429.00
2769614,,2024-10-04,,,57279,5727900395,"AXIS Cash",DELHI,2000.00
2769615,,2024-10-04,,,57292,5729200211,"AXIS Cash",DELHI,16600.00
2769616,,2024-10-04,,,57543,5754300472,"AXIS Cash",DELHI,800.00
2769617,,2024-10-04,,,57543,5754300473,"AXIS Cash",DELHI,4220.00
2769618,,2024-10-04,,,57543,5754300474,"AXIS Cash",DELHI,3970.00
2769619,,2024-10-04,,,57625,5762500461,"AXIS Cash",AJMER,21662.00
2769620,,2024-10-04,,,57638,5763800386,"AXIS Cash",RAJKO,9351.00
2769621,,2024-10-04,,,57638,5763800387,"AXIS Cash",RAJKO,3200.00
2769622,,2024-10-04,,,57653,5765300378,"AXIS Cash",JAIPU,8200.00
2769623,,2024-10-04,,,57748,5774800298,"AXIS Cash",UDAIP,3723.00
2769624,,2024-10-04,,,57267,1062451,"AXIS Cash",HUBLI,16750.00
2769625,,2024-10-04,,,57267,1062453,"AXIS Cash",HUBLI,8000.00
2769626,,2024-10-04,,,57748,5774800299,"AXIS Cash",UDAIP,441.00
2769627,,2024-10-04,,,57787,5778700404,"AXIS Cash",CALCU,3000.00
2769628,,2024-10-04,,,57794,5779400400,"AXIS Cash",DEHRA,10532.00
2769629,,2024-10-04,,,57815,5781500420,"AXIS Cash",JAIPU,600.00
2769630,,2024-10-04,,,57867,5786700227,"AXIS Cash",HYDER,9200.00
2769631,,2024-10-04,,,57883,5788300410,"AXIS Cash",DURGA,6325.00
2769632,,2024-10-04,,,57153,644164,"AXIS Cash",CBRAL,15300.00
2769633,,2024-10-04,,,57126,5648908,"AXIS Cash",CBRAL,32310.00
2769634,,2024-10-04,,,57152,60792854,"AXIS Cash",CBRAL,8123.00
2769635,,2024-10-04,,,57157,62542396,"AXIS Cash",CBRAL,2050.00
2769636,,2024-10-04,,,57139,5713900656,"AXIS Cash",CBRAL,7875.00
2769637,,2024-10-04,,,57163,5716300494,"AXIS Cash",CBRAL,2500.00
2769638,,2024-10-04,,,57180,5718000770,"AXIS Cash",CBRAL,2997.00
2769639,,2024-10-04,,,57180,5718000771,"AXIS Cash",CBRAL,11849.00
2769640,,2024-10-04,,,57180,5718000772,"AXIS Cash",CBRAL,2008.00
2769641,,2024-10-04,,,57280,5728000430,"AXIS Cash",CBRAL,2274.00
2769642,,2024-10-04,,,85491,64767597,"AXIS Cash",BANGL,7300.00
2768342,,2024-10-04,,,87301,61956,"AXIS Cash",CHNDI,4050.00
2768363,,2024-10-03,,,57147,74914629,"AXIS Cash",BHUBA,10000.00
2768366,,2024-10-03,,,57111,5711100797,"AXIS Cash",CHENN,2450.00
2768186,,2024-10-03,,,57189,718900765,"AXIS Cash",HYDER,10395.00
2768187,,2024-10-03,,,57847,807597590,"AXIS Cash",PANAJ,2050.00
2768188,,2024-10-03,,,57110,5711000685,"AXIS Cash",BAREI,17000.00
2768190,,2024-10-03,,,57159,5715900131,"AXIS Cash",BANGL,2410.00
2768192,,2024-10-03,,,57160,5716000426,"AXIS Cash",COIMB,5370.00
2768193,,2024-10-03,,,57167,5716700800,"AXIS Cash",AHDBD,4240.00
2768195,,2024-10-03,,,57791,5779100376,"AXIS Cash",BANGL,1500.00
2768196,,2024-10-03,,,57787,5778700403,"AXIS Cash",CALCU,1135.00
2768198,,2024-10-03,,,57816,60920749,"AXIS Cash",BANGL,31955.00
2768292,,2024-10-03,,,57791,5779100377,"AXIS Cash",BANGL,10100.00
2768572,,2024-10-03,,,57144,5714400372,"AXIS Cash",CHENN,11600.00
2768782,,2024-10-03,,,57761,5776100414,"AXIS Cash",NAVSA,4350.00
2768783,,2024-10-03,,,57847,80759760,"AXIS Cash",PANAJ,3330.00
2768751,,2024-10-03,,,57127,80247248,"AXIS Cash",JAMSH,10520.00
2768752,,2024-10-03,,,57200,80374384,"AXIS Cash",LUCKN,2900.00
2768753,,2024-10-03,,,57188,5718800583,"AXIS Cash",PUNE,7200.00
2768754,,2024-10-03,,,57190,5719000477,"AXIS Cash",SURAT,42622.00
2768081,,2024-10-03,,,57890,60983653,"AXIS Cash",GORAK,7700.00
2768083,,2024-10-03,,,85491,64767596,"AXIS Cash",BANGL,25100.00
2769800,,2024-10-03,,,57185,5718500704,"AXIS Cash",PUNE,5430.00
2769802,,2024-10-03,,,57164,5716400504,"AXIS Cash",CBRAL,5650.00
2769684,,2024-10-03,,,57220,82707167,"AXIS Cash",BHOPA,11845.00
2769685,,2024-10-03,,,57134,82845627,"AXIS Cash",BANGL,8460.00
2769686,,2024-10-03,,,57115,91358197,"AXIS Cash",HYDER,18940.00
2772524,,2024-10-03,,,,,SBICASHMIS,,78000.00
2772525,,2024-10-03,,,,,SBICASHMIS,,153620.00
2772526,,2024-10-03,,,,,SBICASHMIS,,371390.00
2769753,,2024-10-03,,,57188,5718800582,"AXIS Cash",PUNE,12000.00
2770439,,2024-10-03,,,57146,58759924,"AXIS Cash",MANGR,7601.00
2769569,,2024-10-03,,,57120,79142759,"AXIS Cash",BANGL,9890.00
2770938,,2024-10-03,,,57754,32094760,"AXIS Cash",PURNI,16000.00
2769501,,2024-10-03,,,57183,79942114,"AXIS Cash",CBRAL,4700.00
2772116,,2024-10-03,,,,,SBICASHMIS,,55700.00
2772117,,2024-10-03,,,,,SBICASHMIS,,91500.00
2772118,,2024-10-03,,,,,SBICASHMIS,,304950.00
2772119,,2024-10-03,,,,,SBICASHMIS,,121250.00
2772120,,2024-10-03,,,,,SBICASHMIS,,134500.00
2769237,,2024-10-03,,,87636,364,"AXIS Cash",DELHI,4900.00
2769426,,2024-10-03,,,57157,62542395,"AXIS Cash",CBRAL,23000.00
2769427,,2024-10-03,,,57161,5716100694,"AXIS Cash",CBRAL,3360.00
2772923,,2024-10-03,,,,,SBICASHMIS,,47500.00
2769360,,2024-10-03,,,57139,5713900655,"AXIS Cash",CBRAL,12716.00
2769378,,2024-10-03,,,57163,5716300493,"AXIS Cash",CBRAL,1800.00
2769383,,2024-10-03,,,57609,64625718,"AXIS Cash",BANGL,16155.00
2769384,,2024-10-03,,,57299,73741719,"AXIS Cash",KANPU,17210.00
2769319,,2024-10-03,,,57161,5716100693,"AXIS Cash",CBRAL,17400.00
2769324,,2024-10-03,,,57883,5788300409,"AXIS Cash",DURGA,7431.00
2768858,,2024-10-03,,,57108,81026895,"AXIS Cash",MYSOR,8740.00
2768926,,2024-10-03,,,57137,5713700567,"AXIS Cash",HYDER,3374.00
2768927,,2024-10-03,,,57794,5779400397,"AXIS Cash",DEHRA,1158.00
2768928,,2024-10-03,,,57111,5711100798,"AXIS Cash",CHENN,13600.00
2768956,,2024-10-03,,,57193,5719300415,"AXIS Cash",TRIVA,7137.00
2768957,,2024-10-03,,,57217,5721700412,"AXIS Cash",DELHI,4500.00
2768958,,2024-10-03,,,57194,5719400488,"AXIS Cash",LUCKN,57500.00
2772474,,2024-10-03,,,,,SBICASHMIS,,87650.00
2772641,,2024-10-03,,,,,SBICASHMIS,,159250.00
2772642,,2024-10-03,,,,,SBICASHMIS,,137900.00
2772643,,2024-10-03,,,,,SBICASHMIS,,271600.00
2770625,,2024-10-03,,,57116,3024565,"AXIS Cash",KOCHI,12490.00
2768790,,2024-10-03,,,57291,80548785,"AXIS Cash",RAJKO,28347.00
2768792,,2024-10-03,,,57263,80377013,"AXIS Cash",RANCH,5100.00
2768805,,2024-10-03,,,57133,5713300808,"AXIS Cash",NASIK,2970.00
2768806,,2024-10-03,,,57128,5712800681,"AXIS Cash",MUMBA,6850.00
2768807,,2024-10-03,,,57133,5713300807,"AXIS Cash",NASIK,670.00
2769031,,2024-10-03,,,57794,5779400398,"AXIS Cash",DEHRA,999.00
2769034,,2024-10-03,,,57198,91358300,"AXIS Cash",HYDER,7100.00
2769035,,2024-10-03,,,57154,5715400597,"AXIS Cash",PUNE,7190.00
2769043,,2024-10-03,,,57168,5716800500,"AXIS Cash",DELHI,15030.00
2769044,,2024-10-03,,,57135,5713500579,"AXIS Cash",HYDER,4231.00
2769047,,2024-10-03,,,57794,5779400399,"AXIS Cash",DEHRA,389.00
2769048,,2024-10-03,,,57845,5784500248,"AXIS Cash",MUMBA,3050.00
2769049,,2024-10-03,,,57162,2099131,"AXIS Cash",CBRAL,2720.00
2772998,,2024-10-03,,,,,SBICASHMIS,,49500.00
2772999,,2024-10-03,,,,,SBICASHMIS,,212000.00
2771311,,2024-10-03,,,57267,1062452,"AXIS Cash",HUBLI,14070.00
2771312,,2024-10-03,,,57794,5779400396,"AXIS Cash",DEHRA,5732.00
