"Unique ID","SL no","MGP SAP code","NEW SAP code","Retak code","New IO No","Brand Name","Sub Brand",StoreTypeasperBrand,Channel,"Franchisee Name","Store opening Date",Status,"Store Closing Date",Location,City,State,Address,"Pin code","Located ","Store Area (Sq Feet)",Region,"Store Manager Name","Contact no","Basement occupied (Y/No)","ARM email id","RM email id","NROM email id","RCM mail","Correct store email id","HO contact","RD email id"
1372,3195,9000321,9845,19845,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,"MG ROAD . THRISSUR",2021-03-31,,,"MG ROAD - THRISSUR",THRISSUR,KERALA,"ASHION PLANET, ROOM NO. 38/2129-1A, SHOPPERS INTERNATIONAL MALL, OPP. RAMASWAMY PETROL PUMP, WEST FORT, THRISSUR, 680004",680004,"MG ROAD - THRISSUR",,SOUTH,"Evin Benny",9745812643,Yes,anoop.s2@abfrl.adityabirla.com,rajesh.kumarkr@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr9000321@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1420,3196,9000323,9847,19847,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,PANAMPILLY,2021-07-07,,,PANAMPILLY,COCHIN,KERALA,"AREEKAL MANSION, GROUND FLOOR, KOCHI, 682036",682036,PANAMPILLY,,SOUTH,Ajesh,9645859329,NO,sunil.ks@abfrl.adityabirla.com,rajesh.kumarkr@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr9000323@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
2658,3197,9000324,9848,39848,,"ALLEN SOLLY",,"TRADE FOFO",Trade,"AS MEN PANAMPALLI NAGAR",2021-07-02,,,"PANAMPALLY NAGAR",COCHIN,KERALA,"Allen Solly Store, Alleekal Mansion, Ground Floor, Panampilly Nagar, Kochi, Ernakulam, Kerala, 682036",682036,"PANAMPALLY NAGAR",,SOUTH,Yadu,6282136158,NO,jayakrishnan.ms@abfrl.adityabirla.com,aditya.kumar@abfrl.adityabirla.com,jyotsna.pandey@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr9000324@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
2667,3198,9000326,9850,39850,,"ALLEN SOLLY",,"TRADE FOFO",Trade,"HOAS SHOPPERS INTERNATIONAL MA",2021-07-05,,,"SHOPPERS INTERNATIONAL MG ROAD",THRISSUR,KERALA,"ALLEN SOLLY EXCLUSIVE SHOWROOM
C/O FASHION PLANET
ROOM NO.38/2129-1
SHOPPERS INTERNATIONAL MALL
OPPOSITE RAMASWAMY PETROL PUMP
WEST FORT, THRISSUR
PIN 680004",680004,"SHOPPERS INTERNATIONAL MG ROAD",,SOUTH,Jishnu,8943090588,NO,jayakrishnan.ms@abfrl.adityabirla.com,aditya.kumar@abfrl.adityabirla.com,jyotsna.pandey@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr9000326@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
1379,3199,9000327,9851,19851,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,"RAIGARH GRAND MALL",2021-06-21,,,"GRAND MALL",RAIGARH,Chhattisgarh,"GRAND MALL-SHOP NO.19-21,24-26,GROUND FLOOR ,GOURISHANKAR MANDIR ROAD RAIGARH -CG-496001",496001,"GRAND MALL",,West,Shivani,9893658448,NO,pravesh.sharma@abfrl.adityabirla.com,mayur.purohit@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,sr9000327@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
904,3200,9000328,9852,69852,,"PE BLUE",,"TRADE FOFO",Trade,JABALPUR,2021-10-25,,,JABALPUR,JABALPUR,"Madhya Pradesh","Peter England Store,Anushree, JABALPUR CLUB COMPLEX ,NAUDRA 
BRIDGE, JABALPUR MP-PIN NO.482002",482002,JABALPUR,,West,"Arpit Jain",9893712120,NO,gajendra.bhadoria@abfrl.adityabirla.com,ajit.rajmani@abfrl.adityabirla.com,"satishrakesh.kumar@abfrl.adityabirla.com  ",atul.gupta@abfrl.adityabirla.com,mg.jabpe9852-ro@abfrl.adityabirla.com,nataraj.hb@abfrl.adityabirla.com,ravi.gupta@abfrl.adityabirla.com
1434,3201,9000329,9853,19853,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,KOHIMA,2021-09-17,,,KOHIMA,KOHIMA,Nagaland,"KEDUTSU _ II,NEAR REGAL HOTEL, AO CHURCH,MIDLANE, KOHIMA, PIN. 797001,NAGALAND.",797001,KOHIMA,,EAST,Tinku,7002201336,NO,bikram.nayak1@abfrl.adityabirla.com,saurav.narjinary@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,mg.kohlp9853-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
2977,3202,9000332,9856,49856,,"PLANET FASHION",,"TRADE FOFO",Trade,"Primarc Retail Stores Pvt. Ltd",2021-06-26,Closed,2024-03-23,"RABINDRA AVENEUE",MALDA,"West Bengal","Planet Fashion , Primarc Retail Stores Pvt. Ltd, 134/23, Rabindra Avenue,opp to Malda Zila School , Malda – 732101 ",732101,"RABINDRA AVENEUE",,EAST,"Anup Gope",9732212130,NO,anil.senapati1@abfrl.adityabirla.com,ravi.prakash@abfrl.adityabirla.com,atul.sharma2@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,"sr 9000332 <sr9000332@abfrl.adityabirla.com>",ananda.priya@abfrl.adityabirla.com,darshan.thakkar@abfrl.adityabirla.com
622,3203,9000333,9857,29857,,"VAN HEUSEN",,"TRADE FOFO",Trade,"VH MAINLINE SULTANPUR",2021-06-11,,,SULTANPUR,SULTANPUR,"UTTAR PRADESH"," Shop No. 1148,  Civil Line,  Golaghat , Sultanpur - 228001",228001,SULTANPUR,,NORTH,"Shailesh ",9161946402,NO," abhishek.singh3@abfrl.adityabirla.com",nitin.ratti@abfrl.adityabirla.com,shrey.talwar@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,mg.sulvh9857-ro@abfrl.adityabirla.com,balasundaram.v@abfrl.adityabirla.com,aalok.sanghvi@abfrl.adityabirla.com
1428,3204,9000334,9858,19858,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,ATTINGAL,2021-08-12,,,TRIVANDRUM,TRIVANDRUM,KERALA,"ECONZ TRADEKING PRIVATE LIMITED, POOVAN BUILDING 224(2) 224(3), NEAR HDFC BANK, TB JUNCTION, ATTINGAL, TRIVANDRUM, 695101",695101,TRIVANDRUM,,SOUTH,"NAGARAJAN R",8547235689,NO,sunil.ks@abfrl.adityabirla.com,rajesh.kumarkr@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,mg.atllp9858@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1382,3205,9000335,9859,19859,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,"PALM MALL KORBA",2021-06-26,,,KORBA,KORBA,Chhattisgarh,"SHOP NO.10,GROUND FLOOR THE PALM MALL,TP NAGAR -KORBA -CHATTISGARH-PIN NO.495677",495677,KORBA,,West,"Vikash Tyagi",8109155675,NO,pravesh.sharma@abfrl.adityabirla.com,mayur.purohit@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,sr9000335@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
2655,3206,9000338,9862,39862,,"ALLEN SOLLY",,"TRADE FOFO",Trade,"AS MEN+KID KOTTAKAL",2021-05-03,,,KOTTAKAL,KOTTAKKAL,KERALA,"Allen Solly, Room No. 7/447 (C,D),Ground Floor, Boon Inn Building,NH Parambilangadi,Kottakal - 676501",676501,KOTTAKAL,,SOUTH,Muhsin,6282363036,NO,balunath.cr1@abfrl.adityabirla.com,aditya.kumar@abfrl.adityabirla.com,jyotsna.pandey@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr9000338@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
1376,3207,9000339,9863,19863,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,"NH . KOTTAKAL",2021-04-28,,,KOTTAKKAL,KOTTAKKAL,KERALA,"THEYYALINGAL GARMENTS, ROOM NO. 7/477(A,B),  676501",676501,KOTTAKKAL,,SOUTH,Shafeeq,9847832540,NO,anoop.s2@abfrl.adityabirla.com,rajesh.kumarkr@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr9000339@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
170,3208,9000340,9864,49864,,"PLANET FASHION",,"TRADE FOFO",Trade,"NYAMO LOTHA ROAD",2021-05-16,,,"NYAMO LOTHA ROAD",DIMAPUR,Nagaland,"Planet Fashion, NMJ FASHION, NYAMO LOTHA ROAD Near Latika Hall ,DIMAPUR 797112",797112,"NYAMO LOTHA ROAD",,EAST,Prakash,8638873606,NO,anil.senapati1@abfrl.adityabirla.com,ravi.prakash@abfrl.adityabirla.com,atul.sharma2@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr9000340@abfrl.adityabirla.com,ananda.priya@abfrl.adityabirla.com,darshan.thakkar@abfrl.adityabirla.com
634,3209,9000342,9866,29866,,"VAN HEUSEN",,"TRADE FOFO",Trade,"VH MAINLINE PANIPAT",2021-08-08,,,PANIPAT,PANIPAT,Haryana,"No.330-R, STADIUM ROAD NEAR ANYTIME FITNESS GYM MODEL TOWN,PANIPAT-132103,HARYANA",132103,PANIPAT,,NORTH,Biplab,7678161041,NO,gauravsingh.yadav@abfrl.adityabirla.com,nitin.ratti@abfrl.adityabirla.com,shrey.talwar@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,mg.panvh9866-ro@abfrl.adityabirla.com,balasundaram.v@abfrl.adityabirla.com,aalok.sanghvi@abfrl.adityabirla.com
897,3210,9000343,9867,69867,,"PE BLUE",,"TRADE FOFO",Trade,GADHINGLAJ,2021-09-03,,,GADHINGLAJ,GADHINGLAJ,Maharashtra,"Peter England, Doctor;s Colony, Bhadgaon Gadinglaj, Maharashtra 416502",416502,GADHINGLAJ,,West,"Nandkumar Divekar",8862007319,NO,yogesh.prabhakar@abfrl.adityabirla.com,ajit.rajmani@abfrl.adityabirla.com,"satishrakesh.kumar@abfrl.adityabirla.com  ",atul.gupta@abfrl.adityabirla.com,mg.gadpe9867-ro@abfrl.adityabirla.com,nataraj.hb@abfrl.adityabirla.com,ravi.gupta@abfrl.adityabirla.com
936,3211,9000346,9870,69870,,"PE BLUE",,"TRADE FOFO",Trade,RATNAGIRI,2021-10-29,,,RATNAGIRI,RATANAGIRI,Maharashtra,"TRP, At Post Nachane (Near Amber Mall), Ratnagiri - 415612",415612,RATNAGIRI,,West,Amol,9765935885,NO,sumesh.satyam@abfrl.adityabirla.com,ajit.rajmani@abfrl.adityabirla.com,"satishrakesh.kumar@abfrl.adityabirla.com  ",atul.gupta@abfrl.adityabirla.com,mg.kolpe9870-ro@abfrl.adityabirla.com,nataraj.hb@abfrl.adityabirla.com,ravi.gupta@abfrl.adityabirla.com
1393,3212,9000347,9871,19871,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,"SAGUNA MORE",2021-08-07,,,"SAGUNA MORE",PATNA,Bihar,"LOUIS PHILIPPE STORE,GROUND FLOOR, SHAILANI COMPLEX,RPS MORE, BAILEY ROAD, DANAPUR,PATNA - 801503, BIHAR",801503,"SAGUNA MORE",,EAST,"Rakesh Kumar Singh",9525954714,NO,sanjeev.kumar2@abfrl.adityabirla.com,saurav.narjinary@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,mg.patnasagunaLP9871@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
893,3213,9000348,9872,69872,,"PE BLUE",,"TRADE FOFO",Trade,BULDHANA,2021-06-22,,,BULDHANA,BULDANA,Maharashtra,"PETER ENGLAND SHOWROOM,SHOP NO. 14 ,JIJAMATA SPORTS STADIUM , BULDHANA - 443001443001",443001,BULDHANA,,West,"Dnyaneh Tayade",9422944541,NO,vinod.kumar1@abfrl.adityabirla.com,ajit.rajmani@abfrl.adityabirla.com,"satishrakesh.kumar@abfrl.adityabirla.com  ",atul.gupta@abfrl.adityabirla.com,mg.bulpe9872-ro@abfrl.adityabirla.com,nataraj.hb@abfrl.adityabirla.com,ravi.gupta@abfrl.adityabirla.com
1421,3214,9000349,9873,19873,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,BAGALKOT,2021-07-13,,,"Darbar Complex",BAGALKOT,Karnataka,"Louis Philippe Shop No 2, Darbar Complex, Station Road, Bagalkot - 587101",587101,"Darbar Complex",,SOUTH,PRADEEP,9538158889,NO,rohit.kumar6@abfrl.adityabirla.com,shivam.aneja@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,mg.baglp9873-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1380,3215,9000350,9874,19874,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,SAHJAHANPUR,2021-06-11,,,SAHARANPUR,SAHARANPUR,"UTTAR PRADESH","Ground Floor,TP No 518, Baruujai 1st,Tahsil - SadarSahjahanpur - 242001",242001,SAHARANPUR,,NORTH,"Rishi kumar",8937951651,NO,manoj.kumar3@abfrl.adityabirla.com,manish.sharma@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,mg.sahlp9874-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1254,3216,9000351,9875,19875,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,PALAKKAND,2022-04-27,,,PALAKKAND,PALAKKAD,KERALA,"CENTURY COMPLEX, GROUND FLOOR, DOOR NO. 22/164, COIMBATORE ROAD, PALAKKAD, KERALA 678001",678001,PALAKKAND,,SOUTH,"Santhosh  ",9895651722,NO,sunil.ks@abfrl.adityabirla.com,rajesh.kumarkr@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr9000351@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
892,3217,9000353,9877,69877,,"PE BLUE",,"TRADE FOFO",Trade,SELYUR,2021-05-08,,,SELAIYUR,CHENNAI,"Tamil Nadu","NO.381,GROUND & FIRST FLOOR, VELACHERRY MAIN ROAD,  RAJAKILPAKKAM, CHENNAI- 600073",600073,SELAIYUR,,SOUTH,Suresh,8754228989,NO,dhananjayan@abfrl.adityabirla.com,jayakumar.a@abfrl.adityabirla.com,"satishrakesh.kumar@abfrl.adityabirla.com  ",yogeshwari.sundar@abfrl.adityabirla.com,sr9000353@abfrl.adityabirla.com,nataraj.hb@abfrl.adityabirla.com,ravi.gupta@abfrl.adityabirla.com
2666,3218,9000354,9878,39878,,"ALLEN SOLLY",,"TRADE FOFO",Trade,"AS MEN RAMNAGAR ROAD",2021-08-30,,,"RAMNAGAR ROAD","UDHAM SINGH NAGAR",Uttarakhand,"Allen Solly GURUNANAK ENTERPRISES, Ramnagar Road Kashipur, U.S Nagar kashipur (Uttrakhand)- 244713 ",244713,"RAMNAGAR ROAD",,NORTH,Keshav, ,NO,shivam.bhandari@abfrl.adityabirla.com,abhinav.khurana@abfrl.adityabirla.com,jyotsna.pandey@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr9000354@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
1426,3219,9000356,9880,19880,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,BARIPADA,2021-07-23,,,BARIPADA,MAYURBHANJ,Odisha,"ANANDA BAZAR,HOSPITAL CHHAK,BARIPADA TOWN,PIN.-757001 MAYURBHANJ, ODISHA",757001,BARIPADA,,EAST,"Rakesh Agarwal",9937333558,NO,Pradipta.Thripathi@abfrl.adityabirla.com,saurav.narjinary@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,mg.barlp9880-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
629,3220,9000357,9881,29881,,"VAN HEUSEN",,"TRADE FOFO",Trade,"VH MAINLINE MG.F THE METROPOLI",2009-02-01,,,"MGF METROPOLITIAN MALL",GURGAON,Haryana,"SHOP NO-27,FIRST FLOOR, METROPOLITAN MALL M.G.ROAD , SECTOR -28,GURUGRAM - 122002",122002,"MGF METROPOLITIAN MALL",,NORTH,Rajender,7827605584,NO,suhas.pandit@abfrl.adityabirla.com,nitin.ratti@abfrl.adityabirla.com,shrey.talwar@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr9000357@abfrl.adityabirla.com,balasundaram.v@abfrl.adityabirla.com,aalok.sanghvi@abfrl.adityabirla.com
2688,3221,9000358,9882,39882,,"ALLEN SOLLY",,"TRADE FOFO",Trade,"AS MEN+KID JAJPUR",2021-08-22,,,"BANK STREET","JAJPUR ROAD",Odisha,"Allen Solly, Bank Street, Near Chorda By pass, Jajpur-755019",755019,"BANK STREET",,EAST,"Deepak Nayak",7978446407,NO,pragya.kandpal@abfrl.adityabirla.com,abhinav.khurana@abfrl.adityabirla.com,jyotsna.pandey@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr9000358@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
2656,3222,9000359,9883,39883,,"ALLEN SOLLY",,"TRADE FOFO",Trade,"AS M+W SAI SHAKTI AGENCIES",2021-06-19,,,PATIA,BHUBANESWAR,Odisha,"Allen Solly, Chandrasekharpur, Plot No. 421/19/2420-2421 & 421/1617/2417, Nandankanan Road, Patia, Bhubneswar-751015",751015,PATIA,,EAST,"Kanhu Charan Nayak",8847882364,NO,pragya.kandpal@abfrl.adityabirla.com,abhinav.khurana@abfrl.adityabirla.com,jyotsna.pandey@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr9000359@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
1384,3223,9000360,9884,19884,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,"POONGOTUKULAM . TIRUR",2021-06-28,,,TITUR,TIRUR,KERALA,"MALABAR LIFESTYLE LLP, MADEENA TOWER, DOOR NO.37/836A, POONGOTTUKULAM, TIRUR, MALAPPURAM DIST. 676101, KERALA",676101,TITUR,,SOUTH,Riyas,6282207900,NO,anoop.s2@abfrl.adityabirla.com,rajesh.kumarkr@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr9000360@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
640,3224,9000362,9886,29886,,"VAN HEUSEN",,"TRADE FOFO",Trade,"VH MAINLINE BYE PASS ROAD",2021-07-27,,,"BYE PASS ROAD",MADURAI,"Tamil Nadu"," NO. 47/1, GROUND FLOOR,  HARSHINI PLAZA, BYE PASS ROAD, MADURAI – 625010",625010,"BYE PASS ROAD",,SOUTH,Murali,"86106 52697 ",NO,isai.amudhu@abfrl.adityabirla.com,sudeepkumar.shaw@abfrl.adityabirla.com,shrey.talwar@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,mg.vhbyepass362@abfrl.adityabirla.com,balasundaram.v@abfrl.adityabirla.com,aalok.sanghvi@abfrl.adityabirla.com
1391,3225,9000363,9887,19887,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,PURNEA,2021-08-02,,,PURNEA,PURNIA,Bihar,"LOUIS PHILIPPE,ZILA SCHOOL ROAD,PURNEA, WARD NO.22,PURNEA-854301 (BIHAR)",854301,PURNEA,,EAST,"Jay Prakash Pandey",8935813110,NO,sanjeev.kumar2@abfrl.adityabirla.com,saurav.narjinary@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,mg.purnialp9887@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
167,3226,9000364,9888,49888,,"PLANET FASHION",,"TRADE FOFO",Trade,"J.N.BARI ROAD",2021-08-08,,,"J.N.BARI ROAD",AGARTALA,Tripura,"Planet Fashion,GULMOHAR HOUSE, J.N.BARI ROAD, AGARTALA, TRIPURA WEST-799001",799001,"J.N.BARI ROAD",,EAST,"Sanhita Ghosh",8787567776,NO,anil.senapati1@abfrl.adityabirla.com,ravi.prakash@abfrl.adityabirla.com,atul.sharma2@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,"sr9000364@abfrl.adityabirla.com
",ananda.priya@abfrl.adityabirla.com,darshan.thakkar@abfrl.adityabirla.com
628,3227,9000365,9889,29889,,"VAN HEUSEN",,"TRADE FOFO",Trade,"VH MAINLINE BHAGALPUR",2021-06-15,,,BHAGALPUR,BHAGALPUR,Bihar,"Adyawati Tower , Kacheri Road,Bhagalpur-812002",812002,BHAGALPUR,,EAST,"Jai Prakash",7979070891,NO,vishwajit.singh@abfrl.adityabirla.com,nitin.ratti@abfrl.adityabirla.com,shrey.talwar@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,mg.bhavh9000365-ro@abfrl.adityabirla.com,balasundaram.v@abfrl.adityabirla.com,aalok.sanghvi@abfrl.adityabirla.com
1419,3228,9000366,9890,19890,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,"THEATRE ROAD",2021-07-05,,,"THEATRE ROAD",KOLKATA,"West Bengal","Louis Philippe, No-37,Shakespeare Sarani, Kolkata,700017",700017,"THEATRE ROAD",,EAST,"Kunal Kapasi",9830145071,NO,sushruta.dey@abfrl.adityabirla.com,saurav.narjinary@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,mg.kollp9890-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
2654,3229,9000367,9891,39891,,"ALLEN SOLLY",,"TRADE FOFO",Trade,"AS M+W MARDA COLLECTIONS PVT-",2021-06-25,,,"THEATER ROAD",KOLKATA,"West Bengal","Allen Solly, 37, Shakespeare Sarani, Kolkata,West Bengal-700017",700017,"THEATER ROAD",,EAST,"Dipak Das",9836595369,NO,pragya.kandpal@abfrl.adityabirla.com,abhinav.khurana@abfrl.adityabirla.com,jyotsna.pandey@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr9000367@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
1423,3230,9000368,9892,19892,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,"FRAZER ROAD",2021-07-22,,,"FAZER ROAD",PATNA,Bihar,"LOUIS PHILIPPE,G-4, GRAND PLAZA,FRAZER ROAD,PATNA-800001",800001,"FAZER ROAD",,EAST,"Vicky Kaushal",7991179614,Yes,sanjeev.kumar2@abfrl.adityabirla.com,saurav.narjinary@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,mg.patnafraserlp9892@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1424,3231,9000369,9893,19893,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,"BORING ROAD",2021-07-17,,,"BORING ROAD",PATNA,Bihar,"LOUIS PHILIPPE,SHOP NO. 1, GROUND FLOOR,ASHIANA MEJESTIC BORING ROAD,PATNA-8OOOO1",800001,"BORING ROAD",,EAST,"Shiva Kumar",9142522493,NO,sanjeev.kumar2@abfrl.adityabirla.com,saurav.narjinary@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,mg.patnaboringlp9893@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1422,3232,9000370,9894,19894,,"LOUIS PHILIPPE",,"TRADE FOFO",Trade,PATIA,2021-06-26,,,PATIA,BHUBANESWAR,Odisha,"LOUIS PHILIPPE PLOT NO-421/19/2420,421/2421& 421/1617/2417, NANDAN KANAN ROAD, PATIA, BHUBANESWAR, , Odisha, 751015",751015,PATIA,,EAST,"Sanjay  ",9777682511,NO,Pradipta.Thripathi@abfrl.adityabirla.com,saurav.narjinary@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,mg.bhulp9894-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
119,3233,9000371,9895,49895,,"PLANET FASHION",,"TRADE FOFO",Trade,"RAJARAJESHWARI NAGAR",2021-06-22,,,"RAJARAJESHWARI NAGAR",BANGALORE,Karnataka,"Planet Fashion, GULAB RETAIL'S,#842,Ground Floor, BEML Layout, 3rd Stage, Jawaharlal Nehru Road, Rajarajeshwari Nagar ,Bangalore -560098",560098,"RAJARAJESHWARI NAGAR",,SOUTH,"Manu Gowda",9740043161,NO,kiran.kumar1@abfrl.adityabirla.com,varun.rao@abfrl.adityabirla.com,atul.sharma2@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr9000371@abfrl.adityabirla.com,ananda.priya@abfrl.adityabirla.com,darshan.thakkar@abfrl.adityabirla.com
627,3234,9000372,9896,29896,,"VAN HEUSEN",,"TRADE FOFO",Trade,"VH MAINLINE WEST BORING CANAL",2021-06-15,,,"WEST BORING CANAL ROAD",Patna,Bihar," 101, WEST BORING CANAL ROAD, NEAR UDYAYAN HOSPITAL ,PATNA-800001",800001,"WEST BORING CANAL ROAD",,EAST,Chandrakesh,9199792415,NO,vishwajit.singh@abfrl.adityabirla.com,nitin.ratti@abfrl.adityabirla.com,shrey.talwar@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,mg.patvh9000372-ro@abfrl.adityabirla.com,balasundaram.v@abfrl.adityabirla.com,aalok.sanghvi@abfrl.adityabirla.com
